Time;Urban, 9m;Urban, 13m;Coach, 13m;Urban, 13m, double deck;Coach, 13m, double deck;Urban, 18m
;29.8;59.2;27.3386;13.3112;54;29.8
;29.8;59.2;27.3331;10.0324;54;29.8
;29.8;59.2;27.209;6.793;54;29.8
;28.9053;59.2;26.9834;3.6359;54;29.8
;26.2106;59.2;26.6922;1.0393;54;29.2777
;22.6106;59.2;26.3626;0;54;26.9553
;19.0553;59.2;26.0015;0;54;23.3553
;17.3;59.2;25.6099;0;54.6391;19.772
;17.3;59.2;25.1908;0;56.136;17.6443
;17.3;59.2;24.744;0;57.7904;17.3
;17.2905;59.2;24.2608;0;58.7935;17.3
;15.6417;59.2;23.7393;0;59;17.3
;12.3628;59.2;23.2196;0;59;15.9919
;9.084;59.2;22.7462;0;59;13.0445
;5.8684;59.2;22.3152;0;59;9.7656
;2.7351;59.2;21.9383;0;59;6.533
;0.5889;59.2;21.6233;0;59;3.3825
;0;59.2;21.3634;0;59;0.9127
;0;59.2;21.1824;0;59;0
;0;59.0046;21.074;0;59;0
;0;57.6577;21.0497;0;59;0
;0;55.1162;21.1174;0;59;0
;0;52.0494;21.2768;0;59.4095;0
;0;48.574;21.5523;0;60.3642;0
;0;44.9754;21.94;0;61.4383;0
;0;41.3754;22.4618;0;62.4713;0
;0;38.7377;23.1355;0;63.4787;0
;0;37.9;23.967;0;64.5083;0
;0;37.9;24.9323;0;65.5821;0
;0;37.9;25.9366;0;66.6972;0
;0;37.9;26.9077;0;67.8414;0
;0;37.9;27.8259;0;68.8298;0
;0;37.9;28.6851;0;69.2597;0
;0;37.9;29.4843;0;69.2779;0
;0;37.9;30.2257;0;69.2779;0
;0;37.9;30.9055;0;69.2779;0
;0;37.9;31.5217;0;69.2779;0
;0;37.9;32.0744;0;69.2779;0
;0;37.9;32.5583;0;69.2779;0
;0;37.9;32.9583;0;69.2779;0
;0;37.9;33.2782;0.9586;69.2779;0
;0;37.9;33.5498;3.7172;69.2779;0
;0;37.9;33.8122;7.3172;69.2779;0
;0;37.9;34.0816;10.9172;69.2779;0
;0;37.9;34.3544;14.5172;69.2779;0
;0;37.9;34.6328;18.1172;69.2779;0
;0;37.8297;34.9147;21.6912;69.2779;0
;0;35.9593;35.2015;25.1016;69.2779;0
;0;32.3997;35.492;28.2303;69.2779;0
;0;30.22;35.7869;30.6305;69.2779;0
;0;29.8;36.0932;31.5692;69.2779;0
;0;29.8;36.3779;31.6;69.2779;0
;1.4792;29.8;36.3399;31.6;69.2779;0
;4.7585;29.8;36.0589;31.6;69.2779;1.105
;8.3585;29.8;35.8824;31.6;69.2779;4.0101
;11.9585;29.8;35.8093;31.6;69.2779;7.6101
;15.5585;28.9272;35.8383;31.6;69.2779;11.2101
;19.135;26.2543;35.9679;31.6;69.2779;14.6677
;22.4636;22.6543;36.1973;31.6;69.2779;17.9101
;24.9681;19.0884;36.5266;31.6;69.2779;20.9493
;26.9845;17.3112;36.9482;31.6;69.2779;23.3891
;29.0515;17.3;37.4291;29.8883;69.2779;25.33
;30.5987;17.3;37.9252;26.3767;69.2779;27.3748
;31.3714;17.3;38.418;22.7767;69.2779;29.2664
;31.6;15.671;38.9078;19.1767;69.2779;30.5974
;31.6;12.4027;39.3944;15.5767;69.2779;31.3632
;31.6;9.1239;39.8779;12.1355;69.2779;31.6
;31.6;5.9073;40.3582;10.9234;69.2779;31.6
;31.6;2.7729;40.8352;13.1523;69.2779;31.6
;31.6;0.6079;41.3091;16.7523;69.2779;31.6
;31.6;0;41.7799;20.3523;69.2779;31.6
;31.6;0;42.2476;23.3915;69.2779;31.6
;31.6;0;42.7123;24.6653;69.2779;31.6
;29.8541;0;43.1738;24.7;69.2779;31.6
;26.3082;0;43.632;24.7;69.2779;30.6301
;22.7082;0;44.0824;23.718;69.2779;27.8602
;19.1082;0;44.5175;20.936;69.2779;24.2602
;15.5082;0;44.9341;17.336;69.2779;20.6602
;11.9605;0;45.3284;13.736;69.2779;17.0602
;10.9107;0;45.6585;10.136;69.2779;13.4823
;13.4085;0;45.8926;6.5963;69.2779;11.0957
;17.0085;0;46.0394;3.1376;69.2779;12.2408
;20.6085;0;46.1016;0.7093;69.2779;15.7945
;23.5543;0;46.0801;0;69.2779;19.3945
;24.7;0;45.979;0;68.9379;22.7653
;24.7;0;45.8053;0;67.6979;24.5181
;24.7;0;45.56;0;65.8979;24.7
;23.491;0;45.2448;0;64.0979;24.7
;20.4819;0;44.8663;0;62.2979;24.1683
;16.8819;0;44.4294;0;60.4766;21.8365
;13.2819;0;43.9342;0;58.4641;18.2365
;9.6819;0;43.3757;0;56.0785;14.6365
;6.1442;0;42.7494;0;53.2185;11.0365
;2.7157;0;42.0547;0;49.8619;7.4766
;0.5125;0;41.3035;0;46.3;3.9976
;0;0;40.528;0.6974;44.2645;1.1393
;0;0;39.7546;3.1947;44;0
;0;0;38.9868;6.7947;44;0
;0;0;38.2245;10.3947;44;0
;0;0;37.4676;13.9947;44;0
;0;0;36.7159;17.5947;44;0
;0;0;35.9693;21.1947;44;0
;0;0;35.2276;24.6754;44;0
;0;0;34.4908;26.528;44;0
;0;0;33.7586;26.7;44;0
;0;1.4574;33.0307;26.7;44;0
;0;4.7147;32.2902;26.7;44;0
;0.8943;8.3147;31.5131;26.7;44;0
;3.5887;11.9147;30.6904;26.7;44;0.2471
;7.1887;15.2514;29.8194;26.9534;44;2.2942
;10.7887;17.8134;28.8969;28.617;44;5.8942
;14.3887;19.813;27.9198;30.9136;44;9.4942
;17.9887;21.5688;26.8723;31.8;44;13.0942
;21.5887;22.627;25.7207;31.8;44;16.6942
;24.8965;23.2203;24.4385;31.8;44;20.2942
;26.5522;23.953;23.0102;31.8;44;23.8921
;26.7;24.9143;21.4184;31.8;44;26.195
;26.7;26.1729;19.6239;31.8;44;26.7
;26.7;27.7989;18.0584;31.8;44;26.7
;26.7;29.6618;17.1326;31.8;44;26.7
;26.7;31.106;16.4358;31.8;44;26.7
;26.9533;31.6;15.5912;31.8;44;26.7
;28.4568;31.6;14.5635;31.8;44;26.7273
;30.7535;31.6;13.3091;30.8002;44;27.6894
;31.8;31.6;11.9982;28.0005;44;29.8353
;31.8;31.6;12.5781;24.4005;44;31.4231
;31.8;31.6;14.9289;20.8005;44;31.8
;31.8;30.2742;16.8974;17.2005;44;31.8
;31.8;27.1485;18.332;13.6005;44;31.8
;31.8;23.5485;19.44;10.0005;44;31.8
;31.8;19.9485;20.1755;6.4611;44;31.8
;31.8;16.3485;20.4437;3.0111;44;31.8
;31.8;12.7859;20.4686;0.6502;44;31.8
;31.8;10.5116;20.4694;0;44;31.8
;31.8;11.405;20.4703;0;44;31.8
;30.6625;14.6099;20.4713;0;44;31.8
;27.725;18.2099;20.4724;0;44;31.3215
;24.125;21.8024;20.4737;0;44;29.043
;20.525;24.1474;20.475;0;44;25.443
;16.925;24.7;20.4765;0;44;21.8431
;13.325;24.7;20.4782;0;44;18.2431
;9.725;24.644;20.48;0;44;14.6432
;6.1804;22.788;20.482;0;44;11.0432
;2.7586;19.188;20.4841;0;44;7.4781
;0.5407;15.588;20.4866;0;44;4.0022
;0;11.988;20.4892;0;44;1.1458
;0;8.388;20.4922;0;44;0
;0;4.8895;20.4954;0;44;0
;0;1.5955;20.499;0;44;0
;0;0;20.5029;0;44;0
;0;0;20.5072;0;44;0
;0;0;20.512;0;44;0
;0;0;20.5173;0;44;0
;0;0;20.5231;0;44;0
;0;0;20.5295;0.3958;44;0
;0;0;20.5365;2.5917;44;0
;0;0;20.5442;6.1917;44;0
;0;0;20.5528;9.7917;44.0866;0
;0;0;20.5622;13.3917;45.0115;0
;0;0;20.5726;16.9917;46.8899;0
;0;0;20.584;20.5064;49.0102;0
;0;0;20.5966;23.0605;51.1921;0
;0;1.5413;20.6175;23.9;53.3757;0
;0;4.8826;20.6578;23.9;55.4866;0
;0;8.4826;20.7121;23.1165;57.4923;0
;0;12.0826;20.7716;20.533;59.3963;0
;0.4997;15.6826;20.837;16.933;61.2238;0
;2.7995;19.2826;20.9092;13.333;63.0242;0
;6.3995;22.7253;20.9888;9.733;64.8203;1.6744
;9.9995;25.4976;21.0765;6.196;66.5793;5.1488
;13.5995;26.6636;21.1731;2.762;68.2048;8.7488
;17.1995;26.7;21.2797;0.5325;69.1227;12.3488
;20.6898;26.7;21.3972;0;69.2779;15.9488
;23.14;26.7;21.5268;0;69.2779;19.5488
;23.9;26.7;21.6775;0;69.2779;22.6244
;23.9;26.7;21.8617;0;69.2779;23.9
;23.0126;27.0821;22.075;0;69.2779;23.9
;20.3252;28.3338;22.3098;0;69.2779;23.6379
;16.7252;29.9483;22.5689;0;69.2779;21.5759
;13.1252;31.011;22.8547;0;69.2779;17.9759
;9.5252;31.5598;23.1702;0;69.2779;14.3759
;5.9996;31.7954;23.5183;0;69.2779;10.7759
;2.5529;31.8;23.9027;0;69.2779;7.2091
;0.4159;31.8;24.3251;0;69.2779;3.7452
;0;31.8;24.7731;0;69.2779;1.0241
;0;31.8;25.2283;0;69.2779;0
;0;31.8;25.6867;0;69.2779;0
;0;31.8;26.1589;1.5952;69.2779;0
;0;31.8;26.6423;4.9904;69.2779;0
;0;31.8;27.125;8.5904;69.2779;0
;0;30.101;27.6064;12.1904;69.2779;0
;0;26.645;28.0864;15.7904;69.2779;0
;0;23.1311;28.5649;19.2538;69.2779;0
;0;19.6172;29.0417;21.1086;69.2779;0
;0;16.1033;29.5169;21.3;69.2779;0
;0;12.5894;29.9903;20.6449;69.2779;0
;0;9.0755;30.462;18.1898;69.2779;0
;0;5.6386;30.9321;14.6973;69.2779;0
;0;2.2965;31.4009;13.4647;69.2779;0
;1.725;0.3172;31.8683;15.7247;69.2779;0
;5.2501;0;32.3338;19.3247;69.2779;1.0738
;8.8501;0;32.788;22.9247;69.2779;3.9476
;12.4501;0;33.2178;26.5015;69.2779;7.5476
;16.0501;0;33.6194;29.9839;69.2779;11.1476
;19.4851;0;33.9941;33.2403;69.2779;14.7448
;21.2101;0;34.3437;35.0456;69.139;18.3164
;21.3;0;34.6697;35.3;69;20.6954
;20.5151;0;34.9737;35.3;69;21.3
;17.9301;0;35.2571;35.3;69;21.1665
;14.4682;0;35.5213;35.3;69;19.2331
;13.2035;0;35.7674;35.3;69;15.6331
;15.214;0;35.9968;35.3;69;13.3145
;18.6274;0;36.2105;35.3;69;14.5105
;22.2274;0;36.4096;35.3;69;18.0251
;25.797;0;36.5946;35.3;69;21.6251
;29.2654;0;36.7659;35.3;69;25.2098
;32.3421;0;36.924;35.3;69;28.5978
;34.5101;0;37.0701;35.3;69;31.4823
;35.3;0;37.2049;35.3;69;33.8617
;35.3;0;37.3295;35.3;69;35.1299
;35.3;0;37.4445;35.3;69.1248;35.3
;35.3;0.7365;37.5507;35.9801;69.2638;35.3
;35.3;3.2731;37.6487;38.1405;69.2779;35.3
;35.3;6.8731;37.7392;40.5104;69.2779;35.3
;35.3;10.4731;37.8228;41.4;69.2779;35.3
;35.3;14.0731;37.9;41.4;69.2779;35.3
;35.3;17.6731;37.9822;41.4;69.2779;35.3
;35.3;21.1078;38.0943;41.4;69.2779;35.3
;35.3;23.3213;38.2513;41.4;69.2779;35.3
;35.3;23.9;38.4527;41.4;69.2779;35.3
;35.3;23.9;38.6954;41.4;69.2779;35.3
;35.3;22.7758;38.9766;41.4;69.2779;35.3
;35.3;19.8516;39.3181;41.4;69.2779;35.3
;35.7925;16.2516;39.5104;41.4;69.2779;35.3
;37.7006;12.6516;39.4377;41.4;69.2779;35.4745
;40.2403;9.0575;39.3241;41.4;68.6664;36.9338
;41.3822;5.5423;39.2756;41.4;67.1549;39.5532
;41.4;2.1;39.2899;41.4;65.3549;41.1439
;41.4;0.1895;39.3661;41.4;63.5549;41.4
;41.4;0;39.5032;40.0533;61.7549;41.4
;41.4;0;39.7022;36.9065;59.9023;41.4
;41.4;0;39.9628;33.3065;57.8124;41.4
;41.4;0;40.2841;29.7065;55.3038;41.4
;41.4;0;40.6661;26.1065;52.2853;41.4
;41.4;0;41.103;22.5065;48.8381;41.4
;41.4;0;41.5645;18.9065;45.2381;41.4
;41.4;0;42.0243;15.3065;41.6381;41.4
;41.4;0;42.4812;11.7065;38.0381;41.4
;41.4;0;42.935;8.1322;35.119;41.4
;41.4;0;43.3857;4.638;34;41.4
;41.4;0;43.8319;1.459;34;41.4
;40.264;0;44.2672;0;34;41.4
;37.3279;0;44.6854;0;34;40.7606
;33.7279;0.1619;45.0854;0;34;38.3211
;30.1279;2.1237;45.4681;0;34;34.7211
;26.5279;5.7237;45.834;0;34;31.1211
;22.9279;9.3237;46.1839;0;34;27.5211
;19.3279;12.9237;46.5185;0;34;23.9211
;15.7279;16.436;46.8383;0;34;20.3211
;12.1279;19.5943;47.144;1.353;34;16.7211
;8.5279;21.1702;47.4363;4.506;34;13.1211
;5.0252;21.3;47.7155;8.106;34;9.5211
;1.6613;20.2809;47.9824;11.706;34;5.9954
;0;17.4619;48.2375;15.306;34;2.5498
;0;14.0936;48.4811;18.906;34;0.415
;0;12.9535;48.7139;22.506;34;0
;0;14.4744;48.9363;26.0912;34;0
;0;16.9117;49.1488;29.5801;34;0
;0;19.8214;49.3515;32.9089;34;0
;0;22.7447;49.5445;36.0684;34;0
;0;25.3062;49.728;39.0593;34;0
;1.1127;27.8406;49.9024;41.8986;34;0
;4.0253;30.2063;50.0681;44.5939;34;0.6457
;7.6253;31.9863;50.2421;46.6032;34;3.0914
;11.2253;33.4973;50.4527;47.3;34;6.6914
;14.8253;34.7815;50.7101;47.3;34;10.2914
;18.4253;35.3;51.0126;47.3;34;13.8914
;22.0253;35.3;51.3581;47.3;34;17.4914
;25.6148;35.3;51.6209;47.3;34;21.0914
;29.1198;35.3;51.6596;47.3;34;24.6895
;32.3316;35.3;51.6057;47.3;34;28.2197
;35.1705;35.3;51.6121;47.3;34;31.5017
;37.8944;35.3;51.6791;47.3;34.0362;34.4274
;40.6741;35.3;51.8044;47.3;35.0531;37.1785
;43.4155;35.3;51.9892;47.3;37.2355;39.9065
;45.9077;35.3;52.2316;47.3;39.6853;42.5706
;47.1784;35.3;52.5314;47.3;42.1634;45.1594
;47.3;35.3;52.8707;47.3;44.6184;46.8684
;47.3;35.3;52.0202;47.3;47.0489;47.3
;47.3;35.8527;49.9243;47.3;49.4342;47.3
;47.3;37.4613;47.3956;47.3;51.7404;47.3
;47.3;39.6833;44.1911;47.3;53.9362;47.3
;47.3;41.1248;40.6978;47.3;56.0206;47.3
;47.3;41.4;37.2045;47.3;57.9992;47.3
;47.3;41.4;33.7113;47.3;59.8796;47.3
;47.3;41.4;30.218;47.3;61.6964;47.3
;47.3;41.4;26.7247;47.3;63.2982;47.3
;47.3;41.4;23.2314;47.3;64;47.3
;47.3;41.4;19.7381;47.3;64;47.3
;47.3;41.4;16.2448;47.3;64;47.3
;47.3;41.4;12.7516;47.3;64;47.3
;47.3;41.4;9.2583;47.3;64;47.3
;47.3;41.4;5.8359;47.3;64;47.3
;47.3;41.4;2.5071;47.3;64;47.3
;47.3;41.4;0.427;47.3;64;47.3
;47.3;41.4;0;47.3;64;47.3
;47.3;41.4;0;47.3;64;47.3
;47.3;39.8655;0;47.3;64;47.3
;47.3;36.5311;0;47.3;63.616;47.3
;47.3;32.9311;0;47.3;62.703;47.3
;47.3;29.3311;0;47.3;61.6075;47.3
;47.3;25.7311;0;47.3;60.5431;47.3
;47.3;22.1311;0;47.3;59.5648;47.3
;47.3;18.5311;0;47.3;59.0422;47.3
;47.3;14.9311;0;47.3;59;47.3
;47.3;11.3311;0;47.3;59;47.3
;47.3;7.7443;0;47.3;59.4279;47.3
;47.3;4.2655;0;47.3;60.759;47.3
;47.3;1.2868;0;47.3;62.5444;47.3
;47.3;0;0;47.3;63.7133;47.3
;47.3;0;0;47.3;64;47.3
;47.3;0;0;47.3;64;47.3
;47.3;0;0;46.6762;64;47.3
;47.3;0;0;44.2523;64;47.3
;47.3;0;0;40.6523;64;47.3
;47.3;0;0;37.0523;64;47.3
;47.3;0;0;33.4523;64;47.3
;47.3;1.5111;0;29.8523;64;47.3
;47.3;4.8222;0;26.2523;64;47.3
;47.3;8.4222;0;22.6523;64;47.3
;47.3;12.0222;0;19.0523;64;47.3
;47.3;15.6222;0;15.4523;64;47.3
;47.3;19.2222;0;11.8523;64;47.3
;47.3;22.8158;0;8.2523;64;47.3
;47.044;26.1169;0;4.7578;64;47.3
;44.9902;29.0073;0;1.5316;63.7027;47.3
;41.3947;31.3715;0;0;62.9172;45.7164
;37.7992;33.2259;0;0;61.9487;42.3383
;34.2037;34.9718;0;0;60.9953;38.7492
;30.6081;36.7229;0;0;59.96;35.1602
;27.0126;38.487;0;0;58.3064;31.5711
;23.4171;40.2646;0;0;55.8991;27.9821
;19.8216;42.0662;0;0;52.9963;24.393
;16.226;43.9152;0;0;49.6182;20.804
;12.6305;45.8181;1.3351;0;46.0268;17.2149
;9.035;47.0409;4.4701;0.5111;42.4268;13.6258
;5.5234;47.3;7.9519;2.8222;38.8268;10.0368
;2.105;47.3;9.8168;6.4222;35.5637;6.4922
;0.2002;47.3;10;10.0222;34.0503;3.069
;0;47.3;10;13.6222;33.9143;0.698
;0;47.3;10;17.2222;32.034;0
;0;47.3;10;20.8222;28.4448;0
;0;47.3;10;24.4222;24.8556;0
;0;47.3;10;27.9672;21.2665;0
;0;47.3;10;31.3775;17.6773;0
;0;47.3;10;34.2214;14.0881;0
;0;47.3;10;35.4;10.499;0
;0.1486;47.3;10;35.4;6.9624;0
;2.0971;47.3;10;35.4;3.5041;0
;5.6971;47.3;10;35.4;0.8939;1.4091
;9.2971;47.3;10;35.4;0;4.6182
;12.8971;47.3;10;35.4;0;8.2182
;16.4971;47.3;10;35.4;0;11.8182
;20.0971;47.3;10;35.4;0;15.3549
;23.642;47.3;10;35.4;0;18.8573
;27.0515;47.3;10;35.4;0;22.359
;30.2847;47.3;10;35.4;0;25.7263
;33.0147;47.3;10;35.4;0;28.9126
;34.7881;47.3;10;35.4;0;31.71
;35.4;47.3;10;35.4;0;34.0359
;35.4;47.3;10;35.4;0;35.2597
;35.4;47.3;10;35.4;0;35.4
;35.4;47.3;10;35.4;0;35.4
;35.4;47.3;10;35.4;0;35.4
;35.4;47.3;10;35.4;0;35.4
;35.4;47.3;10;35.4;0;35.4
;35.4;47.3;10;35.4;0;35.4
;35.4;47.3;10;35.4;0;35.4
;35.4;47.3;10;35.4;0;35.4
;35.4;47.3;10;34.0757;0;35.4
;35.4;47.3;10;30.9513;0;35.4
;35.4;47.3;10;27.3513;0;35.4
;35.4;47.3;10;23.7513;0;35.4
;35.4;47.3;10;20.1513;0;35.4
;35.4;47.3;10;17.3257;0;35.4
;35.4;47.3;10;17.4781;0;35.4
;35.4;47.3;10;20.4563;0;35.4
;35.4;47.3;10;23.8893;0;35.4
;35.4;47.3;10;25.6112;0;35.4
;35.4;47.3;10;25.7;0;35.4
;35.4;47.3;10;25.7;0;35.4
;34.441;46.2053;10;25.7;0;35.4
;31.6819;43.3106;10;25.7;0;35.4
;28.0819;39.7106;10;25.7;0;33.6488
;24.4819;36.1106;10.0336;25.7;0;30.0976
;20.8819;32.5106;11.6258;25.7;0;26.4976
;17.691;28.9106;14.0922;25.7;0;22.8976
;16.9075;25.3106;15;25.7;0;19.315
;19.3151;21.7106;15;25.7;0;17.2852
;22.8732;18.1106;15;25.7;0.8625;18.838
;25.1657;14.5106;15;24.0638;3.5249;22.438
;25.7;10.9106;15;20.681;7.1249;24.969
;25.7;7.3452;15;17.1878;10.7249;25.7
;25.7;3.8748;15;13.6946;14.3249;25.7
;25.7;1.0848;15;10.2014;17.9249;25.7
;25.7;0;15;6.7592;19.8625;25.7
;25.7;0;15;3.3996;20;25.7
;25.7;0;15;0.8679;20;25.7
;25.7;0;15;0;20;25.7
;25.7;0;15;0;20;25.7
;25.7;0;15;0;20;25.7
;25.7;0;15;0;20;25.7
;24.6174;0;15;0;20;25.7
;21.7883;0;15.3744;0;20;24.8489
;18.2951;1.0148;17.4255;0;20;22.2512
;14.8019;3.8296;20.051;0;20;18.758
;11.3088;7.4296;21;0;20;15.2648
;7.8156;11.0296;21;0;20;11.7716
;4.4341;14.5697;21;0;20;8.2923
;1.3996;17.7997;21;0;20;4.8955
;0;20.608;21;0.8612;20;1.6158
;0;22.9112;21;3.5223;20;0
;0;24.9108;21;7.1223;20;0
;0;27.1283;21;10.7223;20;0
;0;29.4543;21;14.3223;20;0
;0;31.3683;21;17.9223;20;0
;0;33.0094;21;21.5223;20;0
;0;34.6299;21;25.1165;20;0
;0;35.4;21;28.6143;20;0
;0;35.4;21;31.5441;20;0
;0;35.4;21;32.8351;20;0
;0;35.4;21;32.9;20;0
;0.2588;35.4;21;32.9;20;0
;2.3175;35.4;21;32.9;20;0.052
;5.9175;35.4;21;32.9;20;1.9041
;9.5175;35.4;21;32.9;20;5.5041
;13.1175;35.4;21;32.9;20;9.1041
;16.7175;35.4;21;32.9;20;12.7041
;20.3104;35.4;21;32.9;20;16.0799
;23.7164;35.4;21;32.9;20;19.4428
;26.7513;35.4;21;32.9;20;22.7246
;29.3906;35.4;21;32.9;20;25.583
;31.405;35.4;21;32.9;20;28.3474
;32.5511;35.4;21;32.9;20;30.7761
;32.9;35.4;21;32.9;20;32.3472
;32.9;35.4;21;32.9;20;32.8951
;32.9;35.4;21;32.9;20;32.9
;32.9;35.4;21;32.9;20;32.9
;32.9;35.1563;21;32.9;20;32.9
;32.9;33.1126;21;32.9;20;32.9
;32.9;29.5126;21;32.9;20;32.9
;32.9;25.9126;21;32.9;20;32.9
;32.9;22.3126;21;32.9;20;32.9
;32.9;18.7321;21;32.9;20;32.9
;32.9;17.2457;21;32.9;20;32.9
;32.9;19.3278;21;32.9;20;32.9
;32.9;22.8771;21;32.9;20;32.9
;32.9;25.1692;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;25.7;21;32.9;20;32.9
;32.9;24.5692;21;32.9;20;32.9
;32.9;21.696;21;32.0546;20;32.9
;32.9;18.2113;21;29.4092;20;32.9
;32.9;14.7267;21;25.8092;20;32.9
;32.9;11.242;21;22.2092;20;32.9
;32.9;7.7604;21;18.6092;20;32.9
;32.9;4.3885;21;15.0092;20;32.9
;32.9;1.3779;21;11.4092;20;32.9
;32.9;0;21;7.8153;20;32.9
;32.9;0;21;4.3351;20;32.9
;32.9;0;21;1.3243;20;32.9
;32.9;0;21;0;20;32.9
;32.9;0;21;0;20;32.9
;32.7692;0;21;0;20;32.9
;30.8593;0;21;0;20;32.9
;27.301;0;21;0;20;31.2406
;23.7427;0;21;0;20;27.8385
;20.1844;0;21;0;20;24.3532
;16.6261;0;21;0;20;20.8678
;13.0679;0;21;0;20;17.3825
;9.5096;0.2809;21;0;20;13.8972
;6.0239;2.3618;21;0;20;10.4118
;2.6151;5.9618;21;0;20;6.9728
;0.4564;9.5618;21;0;20;3.6147
;0;13.1618;21;0;20;0.9765
;0;16.4158;21;0;20;0
;0;19.0326;21;0;20;0
;0;21.3301;21;0;20;0
;0;23.2223;21;0.0264;20;0
;0;24.7772;21;1.8528;20;0
;0;26.5188;21;5.4528;20;0
;0;28.5447;21;9.0528;20;0
;0;30.478;21;12.6528;20;0
;0;31.813;21;16.2528;20;0
;0;32.5982;21;19.8528;20;0
;0;32.9;21;23.4528;20;0
;0;32.9;21.5573;27.0192;20;0
;0;32.9;22.982;30.4765;20;0
;0;32.9;24.4247;33.7333;20;0
;0;32.9;25;35.3496;20;0
;0;32.9;25;35.4;20;0
;0.9574;32.9;25;35.4;20;0
;3.7148;32.9;25;35.4;20;0.3823
;7.3148;32.9;25;35.4;20;2.5645
;10.9148;32.9;25;35.4;20;6.1645
;14.5148;32.9;25;35.4;20;9.7645
;18.1148;32.9;25;35.4;20;13.3645
;21.7148;32.9;25;35.4;20;16.9645
;25.3071;32.9;25;35.4;20;20.5645
;28.8224;32.9;25;35.4;20;24.1645
;32.1934;32.9;25;35.4;20;27.7156
;34.6208;32.9;25;35.1902;20;31.1395
;35.4;32.9;25;33.1804;20;34.1061
;35.4;32.9;25;29.5837;20;35.4
;35.4;32.9;25;27.1434;20;35.4
;35.4;32.9;25;26.5006;20;35.4
;35.4;32.9;25;27.1939;20;35.4
;35.4;32.9;25;28.7;20;35.4
;35.4;32.9;25;30.4046;20;35.4
;35.4;32.9;25;32.2824;20;35.4
;35.4;32.9;25;34.3755;20;35.4
;35.4;32.9;25;36.0911;20;35.4
;35.4;32.9;25;36.7;20;35.4
;35.4;32.9;25;36.7;20;35.4
;34.2593;32.9;25;36.7;20;35.4
;31.3185;32.9;25;36.7;20;34.8344
;28.0076;32.9;25;36.7;20;32.4687
;26.4983;32.9;25;36.7;20;28.883
;26.634;32.9;25;36.7;20;26.7986
;27.0731;32.9;25;36.7;20;26.5702
;27.7192;32.9;24.9969;36.7;20;27.0338
;28.4533;32.4176;23.9969;36.7;20;27.8711
;29.2971;30.1353;23;36.7;20.5;28.8028
;30.2855;26.5353;23;36.7;21;29.8311
;31.4622;22.9353;23;36.7;21;30.9883
;32.8597;19.3353;23;36.7;21;32.3171
;34.5196;15.7353;23;36.7;21;33.8485
;36.0606;12.1353;23;36.7;21;35.5304
;36.7;8.5462;23;36.7;21;36.5465
;36.7;5.043;23;36.7;21;36.7
;36.7;1.6644;23;36.7;21;36.7
;36.7;0;23;36.7;21;36.7
;36.7;0;23;35.6948;21;36.7
;36.7;0;23;32.9634;21;36.7
;36.7;0;23;29.511;21;36.7
;36.7;0;23;26.0586;21;36.7
;36.7;0;23;22.6063;21;36.7
;36.7;0;23;19.1539;21;36.7
;36.7;0;23;15.7015;21;36.7
;36.7;0;23;12.2491;21;36.7
;36.7;0;23;8.7967;21;36.7
;36.7;0;23;5.419;21;36.7
;36.7;0;23;2.1616;21;36.7
;36.7;0;23;0.2778;21;36.7
;36.7;0;23;0;21;36.7
;36.4245;0;23;0;21;36.7
;34.349;0;23;0;21;36.217
;30.749;0;23;0;21;34.0091
;27.149;0;23;0;21;30.5593
;23.549;1.4923;23;0;21;27.1095
;19.949;4.7845;23;0;21;23.6596
;16.349;8.3845;23;0;21;20.2098
;12.749;11.9845;23;0;21;16.76
;9.149;15.5845;23;0;21;13.3102
;5.6313;19.1845;23;0;21;9.8604
;2.197;22.7845;23;0;21;6.4486
;0.2401;26.3652;23;0;21;3.1559
;0;29.8448;23;0;21;0.775
;0;33.092;23.0611;0;21;0
;0;35.0201;23.7196;0;21;0
;0;35.4;24.6585;0;21;0
;0;35.4;25;0;21;0
;0;35.4;25;0;21;0
;0;35.4;25;0;21;0
;0;35.4;25;0;21;0
;0;35.4;25;0.7686;21;0
;0;35.4;25;3.3372;21;0
;0;35.4;25;6.9372;21;0
;0;35.4;25;10.5372;21;0
;0;35.4;25;14.1372;21;0
;0;35.4;25;17.7372;21;0
;0;35.4;25;21.3372;21;0
;0;33.7293;25;24.933;21;0
;0;30.2586;25;27.4644;21;0
;0;27.3732;25.592;28.2;21;0
;0;26.229;27.0271;28.2;21;0
;0;26.8434;27.9352;28.2;21;0
;0;28.2926;28;28.2;21;0
;0.8282;29.6044;28;28.2;21;0
;3.4565;30.2619;28;28.2;21;0.2112
;7.0565;30.5442;28;28.2;21;2.2225
;10.6565;30.9311;28;28.2;21;5.8225
;14.2565;31.4507;28;28.2;21;9.4225
;17.8565;32.1278;28;28.2;21;13.0225
